id,name,location_id/id,city_id/id,state_id/id
res_zip_1000,01000,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1010,01010,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1020,01020,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1028,01028,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1029,01029,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1030,01030,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1040,01040,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1048,01048,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1049,01049,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1050,01050,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1060,01060,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1070,01070,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1080,01080,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1089,01089,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1090,01090,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1100,01100,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1109,01109,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1110,01110,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1116,01116,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1120,01120,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1125,01125,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1130,01130,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1139,01139,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1140,01140,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1150,01150,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1159,01159,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1160,01160,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1170,01170,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1180,01180,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1184,01184,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1200,01200,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1209,01209,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1210,01210,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1219,01219,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1220,01220,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1230,01230,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1239,01239,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1240,01240,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1250,01250,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1259,01259,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1260,01260,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1269,01269,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1270,01270,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1275,01275,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1276,01276,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1278,01278,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1279,01279,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1280,01280,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1285,01285,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1289,01289,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1290,01290,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1296,01296,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1298,01298,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1299,01299,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1310,01310,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1320,01320,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1330,01330,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1340,01340,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1376,01376,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1377,01377,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1379,01379,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1389,01389,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1400,01400,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1407,01407,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1408,01408,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1410,01410,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1419,01419,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1420,01420,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1430,01430,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1440,01440,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1450,01450,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1460,01460,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1470,01470,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1480,01480,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1490,01490,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1500,01500,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1504,01504,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1505,01505,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1506,01506,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1507,01507,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1508,01508,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1509,01509,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1510,01510,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1520,01520,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1530,01530,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1537,01537,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1538,01538,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1539,01539,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1540,01540,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1548,01548,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1549,01549,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1550,01550,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1560,01560,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1566,01566,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1567,01567,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1569,01569,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1580,01580,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1585,01585,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1586,01586,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1587,01587,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1588,01588,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1589,01589,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1590,01590,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1600,01600,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1610,01610,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1618,01618,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1619,01619,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1620,01620,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1630,01630,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1640,01640,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1645,01645,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1650,01650,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1700,01700,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1708,01708,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1710,01710,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1720,01720,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1729,01729,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1730,01730,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1740,01740,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1750,01750,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1759,01759,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1760,01760,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1770,01770,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1780,01780,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1788,01788,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1789,01789,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1790,01790,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1800,01800,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1807,01807,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1810,01810,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1820,01820,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1830,01830,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1840,01840,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1849,01849,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1856,01856,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1857,01857,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1859,01859,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1860,01860,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1870,01870,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1900,01900,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1904,01904,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1940,01940,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_1990,01990,l10n_mx_toponyms.01DIF,l10n_mx_toponyms.res_country_state_city_mx_09_010,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2000,02000,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2008,02008,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2010,02010,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2020,02020,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2040,02040,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2050,02050,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2060,02060,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2070,02070,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2080,02080,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2090,02090,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2099,02099,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2100,02100,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2109,02109,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2110,02110,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2120,02120,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2125,02125,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2127,02127,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2128,02128,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2129,02129,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2130,02130,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2140,02140,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2150,02150,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2160,02160,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2169,02169,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2200,02200,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2230,02230,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2240,02240,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2250,02250,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2260,02260,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2300,02300,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2310,02310,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2320,02320,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2330,02330,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2340,02340,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2350,02350,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
res_zip_2360,02360,l10n_mx_toponyms.02DIF,l10n_mx_toponyms.res_country_state_city_mx_09_002,l10n_mx_toponyms.res_country_state_mx_df
